18885,1,0,0,0
18960,1,0,0,0
19035,1,0,0,0
19110,0,0,1,0
19185,1,0,0,0
19260,1,0,0,0
19335,1,0,0,0
19410,0,0,1,0
19485,1,0,0,0
19560,1,0,0,0
19635,1,0,1,0
19710,0,0,0,0
19785,1,0,0,0
19860,0,0,0,0
19935,1,0,0,0
20010,1,0,0,0
20085,1,0,0,0
20160,1,0,0,0
20235,1,0,0,0
20310,1,0,0,0
20385,1,0,0,0
20460,1,0,0,0
20535,1,0,0,0
20610,0,0,1,0
20685,1,0,0,0
20760,1,0,0,0
20835,1,0,0,0
20910,1,0,0,0
20985,1,0,0,0
21060,1,0,0,0
21135,1,0,0,0
21210,1,0,0,0
21285,1,0,0,0
21360,0,0,0,0
21435,1,0,0,0
21510,1,0,0,0
21585,0,0,0,0
21660,1,0,0,0
21735,1,0,0,0
21810,1,0,1,0
21885,0,0,0,0
21960,1,0,0,0
22035,1,0,0,0
22110,1,0,0,0
22185,1,0,0,0
22260,1,0,0,0
22335,1,0,0,0
22410,1,0,1,0
22485,1,0,0,0
22560,1,0,0,0
22635,1,0,0,0
22710,1,0,0,0
22785,1,0,0,0
22860,1,0,0,0
22935,1,0,0,0
23010,0,0,1,0
23085,1,0,0,0
23160,1,0,0,0
23235,1,0,0,0
23310,1,0,1,0
23385,1,0,0,0
23460,1,0,0,0
23535,1,0,0,0
23610,1,0,1,0
23685,1,0,0,0
23760,1,0,0,0
23835,1,0,0,0
23910,0,0,1,0
23985,0,0,0,0
24060,1,0,0,0
24135,1,0,0,0
24210,0,0,1,0
24285,1,0,0,0
24360,1,0,0,0
24435,1,0,0,0
24510,0,0,1,0
24585,1,0,0,0
24660,1,0,0,0
24735,1,0,0,0
24810,1,0,1,0
24885,0,0,0,0
24960,1,0,0,0
25035,1,0,0,0
25110,0,0,0,0
25185,0,0,0,0
25260,1,0,0,0
25335,1,0,0,0
25410,0,0,1,0
25485,0,0,0,0
25560,1,0,0,0
25635,1,0,0,0
25710,0,0,1,0
25785,1,0,0,0
25860,1,0,0,0
25935,1,0,0,0
26010,1,0,0,0
26085,0,0,1,0
26160,1,0,0,0
26235,1,0,0,0
26310,0,0,1,0
26385,0,0,0,0
26460,1,0,0,0
26535,1,0,0,0
26610,1,0,1,0
26685,1,0,0,0
26760,1,0,0,0
26835,1,0,0,0
26910,1,0,0,0
26985,1,0,0,0
27060,0,0,0,0
27135,1,0,0,0
27210,1,0,0,0
27285,0,0,1,0
27360,1,0,0,0
27435,1,0,0,0
27510,0,0,0,0
27585,1,0,0,0
27660,1,0,0,0
27735,1,0,0,0
27810,0,0,1,0
27885,1,0,0,0
27960,1,0,0,0
28035,1,0,1,0
28110,1,0,0,0
28185,1,0,0,0
28260,1,0,0,0
28335,1,0,1,0
28410,1,0,0,0
28485,0,0,1,0
28560,1,0,0,0
28635,1,0,0,0
28710,0,0,1,0
28785,0,0,0,0
28860,1,0,0,0
28935,1,0,0,0
29010,1,0,0,0
29085,0,0,0,0
29160,1,0,0,0
29235,1,0,0,0
29310,1,0,0,0
29385,1,0,0,0
29460,1,0,0,0
29535,1,0,1,0
29610,1,0,0,0
29685,0,0,0,0
29760,1,0,0,0
29835,1,0,0,0
29910,1,0,0,0
29985,0,0,0,0
30060,1,0,0,0
30135,1,0,0,0
30210,1,0,1,0
30285,1,0,0,0
30360,1,0,0,0
30435,1,0,0,0
30510,1,0,0,0
30585,1,0,0,0
30660,1,0,0,0
30735,1,0,0,0
30810,1,0,0,0
30885,1,0,0,0
30960,1,0,0,0
31035,1,0,0,0
31110,1,0,0,0
31185,1,0,0,0
31260,1,0,0,0
31335,1,0,0,0
31410,1,0,0,0
31485,1,0,0,0
31560,1,0,0,0
31635,1,0,0,0
31710,1,0,0,0
31785,1,0,0,0
31860,1,0,0,0
31935,1,0,0,0
32010,1,0,0,0
32085,1,0,0,0
32160,1,0,0,0
32235,1,0,0,0
32310,1,0,1,0
32385,1,0,0,0
32460,1,0,0,0
32535,1,0,0,0
32610,1,0,1,0
32685,1,0,1,0
32760,1,0,0,0
32835,1,0,0,0
32910,1,0,1,0
32985,0,0,0,0
33060,1,0,0,0
33135,1,0,0,0
33210,0,0,1,0
33285,0,0,0,0
33360,1,0,0,0
33435,1,0,0,0
33510,1,0,1,0
33585,0,0,0,0
33660,1,0,0,0
33735,1,0,0,0
33810,0,0,1,0
33885,1,0,0,0
33960,1,0,0,0
34035,1,0,0,0
34110,1,0,1,0
34185,1,0,0,0
34260,1,0,0,0
34335,1,0,0,0
34410,1,0,0,0
34485,1,0,0,0
34560,1,0,0,0
34635,1,0,0,0
34710,1,0,1,0
34785,0,0,0,0
34860,1,0,0,0
34935,1,0,0,0
35010,0,0,1,0
35085,1,0,0,0
35160,1,0,0,0
35235,1,0,0,0
35310,0,0,1,0
35385,1,0,0,0
35460,1,0,0,0
35535,1,0,0,0
35610,1,0,0,0
35685,1,0,0,0
35760,1,0,0,0
35835,1,0,0,0
35910,1,0,0,0
35985,1,0,0,0
36060,1,0,0,0
36135,1,0,0,0
36210,1,0,0,0
36285,0,0,0,0
36360,1,0,0,0
36435,1,0,0,0
36510,0,0,1,0
36585,1,0,0,0
36660,1,0,0,0
36735,1,0,0,0
36810,1,0,0,0
36885,1,0,0,0
36960,1,0,0,0
37035,1,0,0,0
37110,1,0,0,0
37185,0,0,0,0
37260,1,0,0,0
37335,1,0,0,0
37410,0,0,1,0
37485,1,0,0,0
37560,1,0,0,0
37635,1,0,0,0
37710,0,0,1,0
37785,1,0,0,0
37860,1,0,0,0
37935,1,0,0,0
38010,0,0,1,0
38085,1,0,0,0
38160,1,0,0,0
38235,1,0,0,0
38310,1,0,1,0
38385,1,0,0,0
38460,1,0,0,0
38535,1,0,0,0
38610,1,0,0,0
38685,1,0,0,0
38760,1,0,0,0
38835,1,0,0,0
38910,1,0,1,0
38985,0,0,0,0
39060,1,0,0,0
39135,1,0,0,0
39210,0,0,1,0
39285,0,0,0,0
39360,1,0,0,0
39435,1,0,0,0
39510,0,0,1,0
39585,1,0,0,0
39660,1,0,0,0
39735,1,0,0,0
39810,1,0,1,0
39885,0,0,0,0
39960,1,0,0,0
40035,1,0,0,0
40110,0,0,1,0
40185,1,0,0,0
40260,1,0,0,0
40335,1,0,0,0
40410,0,0,1,0
40485,1,0,0,0
40560,1,0,0,0
40635,1,0,0,0
40710,1,0,1,0
40785,1,0,0,0
40860,1,0,0,0
40935,1,0,0,0
41010,1,0,1,0
41085,1,0,0,0
41160,1,0,0,0
41235,1,0,0,0
41310,1,0,0,0
41385,1,0,0,0
41460,1,0,0,0
41535,1,0,0,0
41610,1,0,0,0
41685,0,0,0,0
41760,1,0,0,0
41835,1,0,0,0
41910,1,0,1,0
41985,0,0,0,0
42060,1,0,0,0
42135,1,0,0,0
42210,0,0,1,0
42285,1,0,0,0
42360,1,0,0,0
42435,1,0,0,0
42510,1,0,1,0
42585,1,0,0,0
42660,1,0,0,0
42735,1,0,0,0
42810,0,0,1,0
42885,1,0,0,0
42960,1,0,0,0
43035,1,0,0,0
43110,1,0,0,0
43185,1,0,0,0
43260,1,0,0,0
43335,1,0,0,0
43410,0,0,1,0
43485,1,0,0,0
43560,1,0,0,0
43635,1,0,0,0
43710,1,0,0,0
43785,1,0,0,0
43860,1,0,0,0
43935,1,0,0,0
44010,1,0,0,0
44085,1,0,0,0
44160,1,0,0,0
44235,1,0,0,0
44310,1,0,0,0
44385,0,0,0,0
44460,1,0,0,0
44535,1,0,0,0
44610,0,0,1,0
44685,1,0,0,0
44760,1,0,0,0
44835,1,0,0,0
44910,1,0,0,0
44985,1,0,0,0
45060,1,0,0,0
45135,1,0,0,0
45210,0,0,1,0
45285,1,0,0,0
45360,1,0,0,0
45435,1,0,0,0
45510,1,0,1,0
45585,1,0,0,0
45660,1,0,0,0
45735,1,0,0,0
45810,1,0,0,0
45885,0,0,0,0
45960,1,0,0,0
46035,1,0,0,0
46110,1,0,0,0
46185,1,0,0,0
46260,1,0,0,0
46335,1,0,0,0
46410,1,0,0,0
46485,0,0,1,0
46560,1,0,0,0
46635,1,0,0,0
46710,1,0,1,0
46785,0,0,0,0
46860,1,0,0,0
46935,1,0,0,0
47010,1,0,1,0
47085,1,0,0,0
47160,1,0,0,0
47235,1,0,0,0
47310,1,0,0,0
47385,1,0,0,0
47460,1,0,0,0
47535,1,0,0,0
47610,1,0,1,0
47685,0,0,0,0
47760,1,0,0,0
47835,1,0,0,0
47910,0,0,1,0
47985,1,0,0,0
48060,1,0,0,0
48135,1,0,0,0
48210,1,0,1,0
48285,1,0,0,0
48360,1,0,0,0
48435,1,0,0,0
48510,1,0,1,0
48585,1,0,0,0
48660,1,0,0,0
48735,1,0,0,0
48810,1,0,1,0
48885,0,0,0,0
48960,1,0,0,0
49035,1,0,0,0
49110,1,0,0,0
49185,0,0,1,0
49260,1,0,0,0
49335,1,0,0,0
49410,1,0,1,0
49485,0,0,0,0
49560,1,0,0,0
49635,1,0,0,0
49710,1,0,1,0
49785,1,0,0,0
49860,1,0,0,0
49935,1,0,0,0
50010,1,0,0,0
50085,1,0,0,0
50160,0,0,0,0
50235,1,0,0,0
50310,1,0,0,0
50385,0,0,0,0
50460,1,0,0,0
50535,1,0,0,0
50610,1,0,0,0
50685,0,0,0,0
50760,1,0,0,0
50835,1,0,0,0
50910,1,0,0,0
50985,1,0,0,0
51060,1,0,0,0
51135,1,0,0,0
51210,0,0,1,0
51285,1,0,0,0
51360,1,0,0,0
51435,1,0,0,0
51510,1,0,0,0
51585,1,0,0,0
51660,1,0,0,0
51735,1,0,0,0
51810,1,0,0,0
51885,1,0,0,0
51960,1,0,0,0
52035,1,0,0,0
52110,1,0,0,0
52185,0,0,1,0
52260,1,0,0,0
52335,1,0,0,0
52410,1,0,1,0
52485,0,0,1,0
52560,1,0,0,0
52635,1,0,0,0
52710,1,0,1,0
52785,0,0,0,0
52860,1,0,0,0
52935,1,0,0,0
53010,1,0,1,0
53085,0,0,0,0
53160,1,0,0,0
53235,1,0,0,0
53310,1,0,1,0
53385,1,0,0,0
53460,1,0,0,0
53535,1,0,0,0
53610,1,0,0,0
53685,1,0,0,0
53760,1,0,0,0
53835,1,0,0,0
53910,1,0,0,0
53985,0,0,0,0
54060,1,0,0,0
54135,1,0,0,0
54210,0,0,1,0
54285,0,0,0,0
54360,1,0,0,0
54435,1,0,1,0
54510,0,0,1,0
54585,1,0,0,0
54660,1,0,0,0
54735,1,0,1,0
54810,1,0,0,0
54885,0,0,0,0
54960,1,0,0,0
55035,1,0,0,0
55110,1,0,0,0
55185,1,0,0,0
55260,1,0,0,0
55335,1,0,0,0
55410,1,0,0,0
55485,1,0,0,0
55560,1,0,0,0
55635,1,0,0,0
55710,1,0,0,0
55785,1,0,0,0
55860,1,0,0,0
55935,1,0,0,0
56010,1,0,0,0
56085,0,0,1,0
56160,1,0,0,0
56235,1,0,0,0
56310,1,0,0,0
56385,0,0,1,0
56460,1,0,0,0
56535,1,0,0,0
56610,1,0,0,0
56685,1,0,0,0
56760,1,0,0,0
56835,1,0,1,0
56910,1,0,0,0
56985,1,0,0,0
57060,1,0,0,0
57135,1,0,0,0
57210,1,0,0,0
57285,0,0,0,0
57360,1,0,0,0
57435,1,0,0,0
57510,1,0,0,0
57585,1,0,0,0
57660,1,0,0,0
57735,1,0,0,0
57810,1,0,0,0
57885,1,0,0,0
57960,1,0,0,0
58035,1,0,0,0
58110,1,0,1,0
58185,0,0,0,0
58260,1,0,0,0
58335,1,0,0,0
58410,0,0,1,0
58485,1,0,0,0
58560,1,0,0,0
58635,1,0,0,0
58710,1,0,1,0
58785,1,0,0,0
58860,1,0,0,0
58935,1,0,0,0
59010,1,0,1,0
59085,1,0,0,0
59160,1,0,0,0
59235,1,0,0,0
59310,0,0,1,0
59385,1,0,0,0
59460,1,0,0,0
59535,1,0,0,0
59610,1,0,0,0
59685,0,0,0,0
59760,1,0,0,0
59835,1,0,0,0
59910,1,0,1,0
59985,1,0,0,0
60060,1,0,0,0
60135,1,0,0,0
60210,1,0,0,0
60285,1,0,0,0
60360,1,0,0,0
60435,1,0,0,0
60510,1,0,0,0
60585,1,0,0,0
60660,1,0,0,0
60735,1,0,0,0
60810,1,0,0,0
60885,0,0,1,0
60960,1,0,0,0
61035,1,0,0,0
61110,0,0,1,0
61185,1,0,0,0
61260,1,0,0,0
61335,1,0,0,0
61410,0,0,1,0
61485,1,0,0,0
61560,1,0,0,0
61635,1,0,1,0
61710,0,0,1,0
61785,1,0,0,0
61860,1,0,0,0
61935,1,0,0,0
62010,1,0,0,0
62085,0,0,0,0
62160,1,0,0,0
62235,1,0,0,0
62310,1,0,0,0
62385,1,0,0,0
62460,1,0,0,0
62535,1,0,0,0
62610,1,0,1,0
62685,0,0,0,0
62760,1,0,0,0
62835,1,0,0,0
62910,0,0,0,0
62985,1,0,0,0
63060,1,0,0,0
63135,1,0,1,0
63210,1,0,0,0
63285,1,0,0,0
63360,1,0,0,0
63435,1,0,0,0
63510,1,0,0,0
63585,1,0,0,0
63660,1,0,0,0
63735,1,0,0,0
63810,0,0,0,0
63885,1,0,0,0
63960,1,0,0,0
64035,1,0,1,0
64110,0,0,0,0
64185,1,0,1,0
64260,1,0,0,0
64335,1,0,1,0
64410,0,0,1,0
64485,1,0,0,0
64560,1,0,0,0
64635,1,0,0,0
64710,0,0,1,0
64785,1,0,0,0
64860,1,0,0,0
64935,1,0,0,0
65010,0,0,1,0
65085,1,0,0,0
65160,1,0,0,0
65235,1,0,0,0
65310,0,0,1,0
65385,1,0,0,0
65460,1,0,0,0
65535,1,0,0,0
65610,0,0,0,0
65685,1,0,0,0
65760,1,0,0,0
65835,1,0,0,0
65910,1,0,0,0
65985,1,0,0,0
66060,1,0,0,0
66135,1,0,0,0
66210,1,0,0,0
66285,1,0,0,0
66360,1,0,0,0
66435,1,0,0,0
66510,1,0,0,0
66585,1,0,0,0
66660,1,0,0,0
66735,1,0,0,0
66810,1,0,0,0
66885,1,0,0,0
66960,1,0,0,0
67035,1,0,0,0
67110,1,0,0,0
67185,1,0,0,0
67260,1,0,0,0
67335,1,0,0,0
67410,1,0,0,0
67485,1,0,0,0
67560,1,0,0,0
67635,1,0,0,0
67710,1,0,0,0
67785,1,0,0,0
67860,1,0,0,0
67935,1,0,0,0
68010,1,0,0,0
68085,1,0,0,0
68160,1,0,0,0
68235,1,0,0,0
68310,1,0,0,0
68385,1,0,0,0
68460,1,0,0,0
68535,1,0,0,0
68610,1,0,0,0
68685,1,0,0,0
68760,1,0,0,0
68835,1,0,0,0
68910,1,0,0,0
68985,1,0,0,0
69060,1,0,0,0
69135,1,0,0,0
69210,1,0,0,0
69285,1,0,0,0
69360,1,0,0,0
69435,1,0,0,0
69510,1,0,0,0
69585,1,0,0,0
69660,1,0,0,0
69735,1,0,0,0
69810,1,0,0,0
69885,1,0,1,0
69960,1,0,0,0
70035,1,0,0,0
70110,1,0,0,0
70185,1,0,0,0
70260,1,0,0,0
70335,1,0,0,0
70410,1,0,0,0
70485,1,0,0,0
70560,1,0,0,0
70635,1,0,0,0
70710,1,0,0,0
70785,1,0,0,0
70860,1,0,0,0
70935,1,0,0,0
71010,1,0,0,0
71085,1,0,0,0
71160,1,0,0,0
71235,1,0,0,0
71310,1,0,0,0
71385,0,0,1,0
71460,1,0,0,0
71535,1,0,0,0
71610,0,0,1,0
71685,1,0,0,0
71760,1,0,0,0
71835,0,0,0,0
71910,1,0,0,0
71985,1,0,0,0
72060,1,0,0,0
72135,1,0,0,0
72210,1,0,0,0
72285,0,0,0,0
72360,0,0,0,0
72435,1,0,0,0
72510,0,0,0,0
72585,0,0,0,0
72660,0,0,0,0
72735,0,0,0,0
72810,0,0,0,0
72885,0,0,0,0
72960,1,0,0,0
73035,0,0,0,0
73110,0,0,0,0
73185,0,0,0,0
73260,0,0,0,0
73335,0,0,0,0
73410,0,0,0,0
73485,0,0,0,0
73560,1,0,0,0
73635,0,0,0,0
73710,0,0,0,0
73785,1,0,0,0
73860,1,0,0,0
73935,1,0,0,0
74010,0,0,0,0
74085,1,0,0,0
74160,1,0,0,0
74235,0,0,0,0
74310,1,0,0,0
74385,1,0,0,0
74460,1,0,0,0
74535,1,0,0,0
74610,0,0,0,0
74685,1,0,0,0
74760,1,0,0,0
74835,1,0,0,0
74910,1,0,0,0
74985,0,0,0,0
75060,1,0,0,0
75135,1,0,0,0
75210,1,0,0,0
75285,1,0,0,0
75360,0,0,0,0
75435,0,0,1,0
75510,0,0,0,0
75585,1,0,1,0
75660,0,0,0,0
75735,0,0,0,0
75810,0,0,0,0
75885,0,0,1,0
75960,0,0,0,0
76035,1,0,0,0
76110,0,0,0,0
76185,0,0,0,0
76260,0,0,0,0
76335,0,0,0,0
76410,1,0,0,0
76485,1,0,0,1
76560,0,0,0,0
76635,0,0,0,1
76710,0,0,0,0
76785,1,0,0,0
76860,1,0,0,0
76935,0,1,0,0
77010,0,0,0,0
77085,1,0,0,0
77160,0,0,1,0
77235,0,0,0,0
77310,0,0,0,0
77385,0,0,0,0
77460,0,0,0,0
77535,0,0,0,0
77610,0,0,1,0
77685,0,0,0,0
77760,0,0,0,0
77835,0,0,0,0
77910,0,0,0,0
77985,0,0,0,0
78060,0,0,0,0
78135,0,0,0,0
78210,0,0,0,0
78285,0,0,0,0
78360,0,0,0,0
78435,0,0,0,0
78510,0,0,0,0
78585,1,0,0,0
78660,0,0,0,0
78735,0,0,0,0
78810,0,0,0,0
78885,0,0,0,0
78960,0,0,1,0
79035,0,0,0,0
79110,0,0,0,0
79185,0,0,0,0
79260,0,0,0,0
79335,0,0,0,0
79410,0,0,0,0
79485,0,0,0,0
79560,0,0,0,0
79635,0,0,0,0
79710,0,0,0,0
79785,0,0,0,0
79860,0,0,0,0
79935,0,0,0,0
80010,0,0,0,0
80085,0,0,0,0
80160,0,0,1,0
80235,0,0,0,0
80310,0,0,0,0
80385,0,0,0,0
80460,0,0,0,0
80535,0,0,0,0
80610,0,0,0,0
80685,0,0,0,0
80760,0,0,0,0
80835,0,0,0,0
80910,1,0,0,0
80985,1,0,0,0
81060,1,0,0,0
81135,1,1,0,0
81210,0,0,0,0
81285,0,0,0,0
81360,0,0,0,0
81435,0,0,0,0
81510,0,1,0,0
81585,1,1,0,0
81660,0,0,0,0
81735,0,1,0,0
81810,0,1,0,0
81885,0,0,0,0
81960,0,0,0,0
82035,0,0,1,0
82110,0,0,0,0
82185,0,0,0,0
82260,0,0,0,0
82335,0,0,0,0
82410,0,0,0,0
82485,0,0,0,0
82560,1,0,0,0
82635,0,0,0,0
82710,1,0,0,0
82785,1,0,1,0
82860,1,0,0,0
82935,1,0,0,0
83010,0,0,1,0
83085,1,0,0,0
83160,1,0,0,0
83235,0,0,1,0
83310,1,0,0,0
83385,1,0,0,0
83460,1,0,0,0
83535,1,0,0,0
83610,1,0,0,0
83685,1,0,0,0
83760,0,0,1,0
83835,0,0,0,0
83910,1,0,0,0
83985,0,0,1,0
84060,0,0,0,0
84135,1,0,0,0
84210,1,0,0,0
84285,1,0,0,0
84360,1,0,0,0
84435,1,0,0,0
84510,1,0,0,0
84585,1,0,0,0
84660,1,0,0,0
84735,1,0,0,0
84810,1,0,0,0
84885,1,0,0,0
84960,1,0,0,0
85035,1,0,0,0
85110,1,0,0,0
85185,1,0,0,0
85260,1,0,0,0
85335,1,0,0,0
85410,1,0,0,0
85485,0,0,0,0
85560,0,0,0,0
85635,0,0,0,0
85710,0,0,0,0
85785,0,0,0,0
85860,0,0,0,0
85935,0,0,0,0
86010,0,0,0,0
86085,1,0,0,0
86160,0,0,0,0
86235,0,0,0,0
86310,0,0,0,0
86385,0,0,0,0
86460,0,0,1,0
86535,0,0,0,0
86610,1,0,0,0
86685,0,0,0,0
86760,1,0,0,0
86835,1,0,0,0
86910,0,0,0,0
86985,0,0,1,0
87060,0,0,0,0
87135,0,0,0,0
87210,0,0,0,0
87285,1,0,0,0
87360,1,0,0,0
87435,0,0,0,0
87510,0,0,0,0
87585,0,0,0,0
87660,0,0,0,0
87735,1,0,0,0
87810,0,0,0,0
87885,0,0,0,0
87960,1,0,0,0
88035,0,0,0,0
88110,0,0,0,0
88185,0,0,0,0
88260,0,0,0,0
88335,0,0,0,0
88410,1,0,0,0
88485,1,0,0,0
88560,0,0,0,0
88635,0,0,0,0
88710,1,0,0,0
88785,0,0,0,0
88860,0,0,1,0
88935,0,0,0,0
89010,0,0,0,0
89085,0,0,0,0
89160,0,0,0,0
89235,0,0,0,0
89310,0,0,0,0
89385,0,0,0,0
89460,0,0,0,0
89535,0,0,0,0
89610,0,0,0,0
89685,0,0,1,0
89760,0,0,0,0
89835,0,0,0,0
89910,0,0,0,0
89985,0,0,0,0
90060,0,0,0,0
90135,0,0,0,0
90210,0,0,0,0
90285,1,0,0,0
90360,1,0,0,0
90435,0,0,1,0
90510,0,0,0,0
90585,0,0,0,0
90660,0,0,1,0
90735,0,0,0,0
90810,0,0,0,0
90885,0,0,0,0
90960,0,0,0,0
91035,0,0,0,0
91110,0,0,0,0
91185,0,0,0,0
91260,0,0,0,0
91335,0,0,0,0
91410,0,0,0,0
91485,0,0,0,0
91560,0,0,0,0
91635,1,0,0,0
91710,0,0,1,0
91785,0,0,0,0
91860,0,0,0,0
91935,0,0,0,0
92010,0,0,0,0
92085,1,0,0,0
92160,1,0,0,0
92235,0,0,0,0
92310,0,0,0,0
92385,1,0,0,0
92460,0,0,0,0
92535,0,0,0,0
92610,0,0,0,0
92685,1,0,0,0
92760,1,0,0,0
92835,0,0,0,0
92910,0,0,0,0
92985,0,0,0,0
93060,1,0,0,0
93135,0,0,0,0
93210,1,0,0,0
93285,1,0,0,0
93360,1,0,0,0
93435,1,0,0,0
93510,1,0,0,0
93585,1,0,0,0
93660,1,0,1,0
93735,1,0,0,0
93810,1,0,0,0
93885,1,0,0,0
93960,1,0,1,0
94035,1,0,0,0
94110,1,0,0,0
94185,1,0,0,0
94260,1,0,0,0
94335,1,0,0,0
94410,1,0,0,0
94485,1,0,0,0
94560,1,0,0,0
94635,1,0,0,0
94710,1,0,0,0
94785,1,0,0,0
94860,1,0,0,0
94935,1,0,0,0
95010,1,0,1,0
95085,1,0,1,0
95160,1,0,0,0
95235,0,0,0,0
95310,0,0,1,0
95385,0,0,0,0
95460,1,0,0,0
