20085,0
20160,0
20235,0
20310,0
20385,0
20460,0
20535,0
20610,2
20685,0
20760,0
20835,0
20910,0
20985,0
21060,0
21135,0
21210,0
21285,0
21435,0
21510,0
21660,0
21735,0
21810,0
21810,2
21960,0
22035,0
22110,0
22185,0
22260,0
22335,0
22410,0
22410,2
22485,0
22560,0
22635,0
22710,0
22785,0
22860,0
22935,0
23010,2
23085,0
23160,0
23235,0
23310,0
23310,2
23385,0
23460,0
23535,0
23610,0
23610,2
23685,0
23760,0
23835,0
23910,2
24060,0
24135,0
24210,2
24285,0
24360,0
24435,0
24510,2
24585,0
24660,0
24735,0
24810,0
24810,2
24960,0
25035,0
25260,0
25335,0
25410,2
25560,0
25635,0
25710,2
25785,0
25860,0
25935,0
26010,0
26085,2
26160,0
26235,0
26310,2
26460,0
26535,0
26610,0
26610,2
26685,0
26760,0
26835,0
26910,0
26985,0
27135,0
27210,0
27285,2
27360,0
27435,0
27585,0
27660,0
27735,0
27810,2
27885,0
27960,0
28035,0
28035,2
28110,0
28185,0
28260,0
28335,0
28335,2
28410,0
28485,2
28560,0
28635,0
28710,2
28860,0
28935,0
29010,0
29160,0
29235,0
29310,0
29385,0
29460,0
29535,0
29535,2
29610,0
29760,0
29835,0
29910,0
30060,0
30135,0
30210,0
30210,2
30285,0
30360,0
30435,0
30510,0
30585,0
30660,0
30735,0
30810,0
30885,0
30960,0
31035,0
31110,0
31185,0
31260,0
31335,0
31410,0
31485,0
31560,0
31635,0
31710,0
31785,0
31860,0
31935,0
32010,0
32085,0
32160,0
32235,0
32310,0
32310,2
32385,0
32460,0
32535,0
32610,0
32610,2
32685,0
32685,2
32760,0
32835,0
32910,0
32910,2
33060,0
33135,0
33210,2
33360,0
33435,0
33510,0
33510,2
33660,0
33735,0
33810,2
33885,0
33960,0
34035,0
34110,0
34110,2
34185,0
34260,0
34335,0
34410,0
34485,0
34560,0
34635,0
34710,0
34710,2
34860,0
34935,0
35010,2
35085,0
35160,0
35235,0
35310,2
35385,0
35460,0
35535,0
35610,0
35685,0
35760,0
35835,0
35910,0
35985,0
36060,0
36135,0
36210,0
36360,0
36435,0
36510,2
36585,0
36660,0
36735,0
36810,0
36885,0
36960,0
37035,0
37110,0
37260,0
37335,0
37410,2
37485,0
37560,0
37635,0
37710,2
37785,0
37860,0
37935,0
38010,2
38085,0
38160,0
38235,0
38310,0
38310,2
38385,0
38460,0
38535,0
38610,0
38685,0
38760,0
38835,0
38910,0
38910,2
39060,0
39135,0
39210,2
39360,0
39435,0
39510,2
39585,0
39660,0
39735,0
39810,0
39810,2
39960,0
40035,0
40110,2
40185,0
40260,0
40335,0
40410,2
40485,0
40560,0
40635,0
40710,0
40710,2
40785,0
40860,0
40935,0
41010,0
41010,2
41085,0
41160,0
41235,0
41310,0
41385,0
41460,0
41535,0
41610,0
41760,0
41835,0
41910,0
41910,2
42060,0
42135,0
42210,2
42285,0
42360,0
42435,0
42510,0
42510,2
42585,0
42660,0
42735,0
42810,2
42885,0
42960,0
43035,0
43110,0
43185,0
43260,0
43335,0
43410,2
43485,0
43560,0
43635,0
43710,0
43785,0
43860,0
43935,0
44010,0
44085,0
44160,0
44235,0
44310,0
44460,0
44535,0
44610,2
44685,0
44760,0
44835,0
44910,0
44985,0
45060,0
45135,0
45210,2
45285,0
45360,0
45435,0
45510,0
45510,2
45585,0
45660,0
45735,0
45810,0
45960,0
46035,0
46110,0
46185,0
46260,0
46335,0
46410,0
46485,2
46560,0
46635,0
46710,0
46710,2
46860,0
46935,0
47010,0
47010,2
47085,0
47160,0
47235,0
47310,0
47385,0
47460,0
47535,0
47610,0
47610,2
47760,0
47835,0
47910,2
47985,0
48060,0
48135,0
48210,0
48210,2
48285,0
48360,0
48435,0
48510,0
48510,2
48585,0
48660,0
48735,0
48810,0
48810,2
48960,0
49035,0
49110,0
49185,2
49260,0
49335,0
49410,0
49410,2
49560,0
49635,0
49710,0
49710,2
49785,0
49860,0
49935,0
50010,0
50085,0
50235,0
50310,0
50460,0
50535,0
50610,0
50760,0
50835,0
50910,0
50985,0
51060,0
51135,0
51210,2
51285,0
51360,0
51435,0
51510,0
51585,0
51660,0
51735,0
51810,0
51885,0
51960,0
52035,0
52110,0
52185,2
52260,0
52335,0
52410,0
52410,2
52485,2
52560,0
52635,0
52710,0
52710,2
52860,0
52935,0
53010,0
53010,2
53160,0
53235,0
53310,0
53310,2
53385,0
53460,0
53535,0
53610,0
53685,0
53760,0
53835,0
53910,0
54060,0
54135,0
54210,2
54360,0
54435,0
54435,2
54510,2
54585,0
54660,0
54735,0
54735,2
54810,0
54960,0
55035,0
55110,0
55185,0
55260,0
55335,0
55410,0
55485,0
55560,0
55635,0
55710,0
55785,0
55860,0
55935,0
56010,0
56085,2
56160,0
56235,0
56310,0
56385,2
56460,0
56535,0
56610,0
56685,0
56760,0
56835,0
56835,2
56910,0
56985,0
57060,0
57135,0
57210,0
57360,0
57435,0
57510,0
57585,0
57660,0
57735,0
57810,0
57885,0
57960,0
58035,0
58110,0
58110,2
58260,0
58335,0
58410,2
58485,0
58560,0
58635,0
58710,0
58710,2
58785,0
58860,0
58935,0
59010,0
59010,2
59085,0
59160,0
59235,0
59310,2
59385,0
59460,0
59535,0
59610,0
59760,0
59835,0
59910,0
59910,2
59985,0
60060,0
60135,0
60210,0
60285,0
60360,0
60435,0
60510,0
60585,0
60660,0
60735,0
60810,0
60885,2
60960,0
61035,0
61110,2
61185,0
61260,0
61335,0
61410,2
61485,0
61560,0
61635,0
61635,2
61710,2
61785,0
61860,0
61935,0
62010,0
62160,0
62235,0
62310,0
62385,0
62460,0
62535,0
62610,0
62610,2
62760,0
62835,0
62985,0
63060,0
63135,0
63135,2
63210,0
63285,0
63360,0
63435,0
63510,0
63585,0
63660,0
63735,0
63885,0
63960,0
64035,0
64035,2
64185,0
64185,2
64260,0
64335,0
64335,2
64410,2
64485,0
64560,0
64635,0
64710,2
64785,0
64860,0
64935,0
65010,2
65085,0
65160,0
65235,0
65310,2
65385,0
65460,0
65535,0
65685,0
65760,0
65835,0
65910,0
65985,0
66060,0
66135,0
66210,0
66285,0
66360,0
66435,0
66510,0
66585,0
66660,0
66735,0
66810,0
66885,0
66960,0
67035,0
67110,0
67185,0
67260,0
67335,0
67410,0
67485,0
67560,0
67635,0
67710,0
67785,0
67860,0
67935,0
68010,0
68085,0
68160,0
68235,0
68310,0
68385,0
68460,0
68535,0
68610,0
68685,0
68760,0
68835,0
68910,0
68985,0
69060,0
69135,0
69210,0
69285,0
69360,0
69435,0
69510,0
69585,0
69660,0
69735,0
69810,0
69885,0
69885,2
69960,0
70035,0
70110,0
70185,0
70260,0
70335,0
70410,0
70485,0
70560,0
70635,0
70710,0
70785,0
70860,0
70935,0
71010,0
71085,0
71160,0
71235,0
71310,0
71385,2
71460,0
71535,0
71610,2
71685,0
71760,0
71910,0
71985,0
72060,0
72135,0
72210,0
72435,0
72960,0
73560,0
73785,0
73860,0
73935,0
74085,0
74160,0
74310,0
74385,0
74460,0
74535,0
74685,0
74760,0
74835,0
74910,0
75060,0
75135,0
75210,0
75285,0
75435,2
75585,0
75585,2
75885,2
76035,0
76410,0
76485,0
76485,3
76635,3
76785,0
76860,0
76935,1
77085,0
77160,2
77610,2
78585,0
78960,2
80160,2
80910,0
80985,0
81060,0
81135,0
81135,1
81510,1
81585,0
81585,1
81735,1
81810,1
82035,2
82560,0
82710,0
82785,0
82785,2
82860,0
82935,0
83010,2
83085,0
83160,0
83235,2
83310,0
83385,0
83460,0
83535,0
83610,0
83685,0
83760,2
83910,0
83985,2
84135,0
84210,0
84285,0
84360,0
84435,0
84510,0
84585,0
84660,0
84735,0
84810,0
84885,0
84960,0
85035,0
85110,0
85185,0
85260,0
85335,0
85410,0
86085,0
86460,2
86610,0
86760,0
86835,0
86985,2
87285,0
87360,0
87735,0
87960,0
88410,0
88485,0
88710,0
88860,2
89685,2
90285,0
90360,0
90435,2
90660,2
91635,0
91710,2
92085,0
92160,0
92385,0
92685,0
92760,0
93060,0
93210,0
93285,0
93360,0
93435,0
93510,0
93585,0
93660,0
93660,2
93735,0
93810,0
93885,0
93960,0
93960,2
94035,0
94110,0
94185,0
94260,0
94335,0
94410,0
94485,0
94560,0
94635,0
94710,0
94785,0
94860,0
94935,0
95010,0
95010,2
95085,0
95085,2
95160,0
95310,2
95460,0
95610,0
95610,3
95685,0
95760,2
95835,0
95910,0
95985,2
96060,0
96135,0
96210,0
96285,0
96435,0
96510,0
96810,0
96960,0
97035,0
97335,0
97410,0
97410,2
97485,0
97560,0
97635,2
97860,2
97935,0
98010,0
98160,0
98235,0
98310,0
98385,0
98535,0
98610,0
98685,0
98760,2
98835,0
98910,0
99060,0
99135,0
99210,0
99210,1
99285,0
99360,0
99435,0
99510,0
99585,0
99660,0
99735,0
99810,0
99885,0
99885,2
99960,0
100035,2
100110,2
100260,0
100410,0
100485,0
100560,2
100635,0
100710,0
100785,2
100860,0
100935,0
101010,0
101085,0
101160,0
101235,0
101310,0
101385,0
101460,0
101535,0
101610,0
101685,0
101760,0
101835,0
101910,0
101985,0
102060,0
102135,0
102210,0
102210,2
102285,0
102360,0
102435,0
102510,0
102585,0
102660,0
102735,0
102810,0
102885,0
102960,0
103035,0
103185,0
103260,0
103335,0
103410,0
103485,0
103560,0
103635,0
103635,2
103710,0
103785,0
103860,0
103935,0
103935,2
104010,0
104085,0
104160,0
104235,0
104310,0
104385,0
104460,0
104535,0
104610,1
104685,2
104760,0
104835,0
104985,0
105060,0
105060,2
105135,0
105210,0
105285,0
105360,0
105435,0
105510,0
105585,0
105660,0
105735,0
105810,0
105885,0
105885,2
105960,0
105960,2
106035,0
106110,0
106185,0
106260,0
106335,0
106335,2
106410,0
106485,0
106560,0
106710,0
106785,0
106860,0
106935,0
107010,0
107085,0
107085,2
107160,0
107160,2
107235,0
107310,0
107460,0
107535,0
107610,0
107685,0
107685,2
107835,0
107910,0
107985,0
108060,0
108135,0
108210,0
108285,0
108360,0
108360,2
108435,0
108510,0
108510,2
108585,0
108660,0
108735,0
108735,2
108810,0
108885,0
108960,2
109035,0
109110,0
109185,0
109260,0
109260,2
109335,0
109410,0
109485,2
109560,0
109635,0
109785,0
109860,0
109935,2
110010,0
110085,0
110235,0
110310,0
110385,0
110460,0
110535,0
110610,0
110685,0
110760,0
110835,0
110910,0
110985,0
111060,0
111135,0
111210,0
111285,0
111360,2
111435,0
111510,0
111585,0
111660,0
111735,0
111810,0
111885,0
111960,0
112035,2
112110,0
112185,0
112260,0
112335,0
112485,0
112560,0
112635,0
112785,0
112860,0
112935,0
113010,0
113085,0
113160,0
113235,0
113310,0
113385,0
113460,0
113535,0
113610,0
113610,2
113685,0
113760,0
113835,0
113910,0
113985,0
114060,0
114135,0
114210,0
114285,0
114360,0
114435,0
114510,0
114510,2
114585,0
114660,0
114660,2
114735,0
114735,2
114810,0
114885,0
114885,2
115035,0
115110,0
115260,0
115335,0
115410,0
115410,1
115485,0
115560,0
115635,0
115710,0
115785,0
115860,0
115935,0
116010,0
116085,0
116160,0
116160,2
116235,0
116310,2
116385,0
116460,0
116535,0
116610,0
116610,2
116685,0
116760,0
116835,0
116910,0
117060,0
117135,0
117210,0
117210,2
117360,0
117435,0
117510,0
117585,0
117660,0
117735,0
117810,2
117885,0
117960,0
118035,0
118110,0
118260,0
118335,0
118410,2
118485,0
118485,2
118560,0
118635,0
118710,2
118785,0
118860,0
118935,0
119010,2
119085,0
119160,0
119235,0
119310,0
119460,0
119535,0
119610,0
119760,0
119835,0
119910,2
119985,0
120060,0
120135,0
120135,2
120210,0
120285,0
120360,0
120435,0
120510,0
120510,2
120660,0
120735,0
120810,0
120885,0
120960,0
121035,0
121110,0
121185,0
121260,0
121335,0
121410,0
121485,2
121560,0
121635,0
121710,0
121710,2
121860,0
121935,0
122010,0
122085,0
122160,0
122235,0
122310,0
122385,0
122460,0
122535,0
122610,0
122610,2
122685,0
122760,0
122835,0
122910,0
122985,0
123060,0
123135,0
123210,0
123285,2
123360,0
123435,0
123510,2
123585,0
123660,0
123735,0
123810,2
123885,0
123960,0
124035,0
124110,0
124185,0
124260,0
124335,0
124410,0
124560,0
124635,0
124710,2
124785,0
124860,0
124935,0
125010,0
125010,2
125085,0
125160,0
125235,0
125310,0
125385,0
125460,0
125535,0
125610,0
125610,2
125760,0
125835,0
125910,2
125985,0
126060,0
126135,0
126285,0
126360,0
126435,0
126510,0
126585,0
126660,0
126735,0
126810,0
126885,2
126960,0
127035,0
127110,2
127185,2
127260,0
127335,0
127410,2
127485,0
127560,0
127635,0
127635,2
127710,0
127785,0
127935,0
128010,0
128085,0
128160,0
128235,0
128310,0
128385,0
128460,0
128535,0
128685,0
128760,0
128835,0
128985,0
129060,0
129135,0
129210,0
129285,0
129435,0
129510,0
129585,2
129660,0
129735,0
129810,2
129885,0
129960,0
130035,0
130110,0
130185,0
130260,0
130335,0
130410,0
130485,0
130560,0
130635,0
130710,0
130785,0
130860,0
130935,0
131010,0
131085,0
131160,0
131235,0
131310,0
131385,0
131460,0
131535,0
131610,0
131685,0
131685,2
131760,0
131835,0
131910,2
131985,0
132060,0
132135,0
132210,2
132285,0
132360,0
132435,0
132510,0
132585,0
132660,0
132735,0
132810,0
132960,0
133035,0
133110,2
133185,0
133260,0
133335,0
133410,0
133485,0
133560,0
133635,0
133710,0
133785,0
133860,0
133935,0
134010,0
134085,0
134160,0
134235,0
134310,0
134385,0
134460,0
134535,0
134610,0
134685,0
134760,0
134835,0
134910,0
134985,2
135060,0
135135,0
135210,0
135285,0
135285,2
135360,0
135435,0
135510,0
135510,2
135585,0
135585,2
135660,0
135735,0
135810,0
135885,0
135885,2
135960,0
136035,0
136110,2
136185,0
136185,2
136260,0
136335,0
136410,0
136485,0
136485,2
136560,0
136635,0
136710,0
136785,0
136785,2
136860,0
136935,0
137010,0
137085,0
137085,2
137160,0
137235,0
137310,0
137385,0
137385,2
137460,0
137535,0
137610,2
137685,0
137760,0
137835,0
137835,2
137985,0
138060,0
138135,0
138285,0
138360,0
138435,0
138510,2
138585,0
138660,0
138735,0
138810,0
138885,0
138960,0
139035,0
139110,0
139185,0
139260,0
139335,0
139410,0
139410,2
139485,0
139560,0
139635,0
139785,0
139860,0
139935,0
140010,0
140085,0
140160,0
140235,0
140310,0
140385,0
140460,0
140535,0
140610,0
140685,0
140760,0
140835,0
140910,0
140985,0
141060,0
141135,0
141210,0
141285,0
141360,0
141435,0
141510,0
141585,0
141660,0
141735,0
141810,0
141885,0
141960,0
142035,0
142110,0
142185,0
142185,2
142335,0
142410,0
142485,2
142560,0
142635,0
142710,0
142710,2
142785,0
142860,0
142935,0
143085,0
143160,0
143235,0
143310,0
143385,0
143460,0
143535,0
143535,2
143610,0
143685,0
143760,0
143835,0
143910,0
143985,0
144060,0
144135,0
144210,0
144285,0
144360,0
144435,0
144510,0
144585,0
144585,2
144660,0
144735,0
144810,2
144885,0
144885,2
144960,0
145035,0
145110,0
145185,0
145260,0
145335,0
145410,0
145410,2
145485,0
145560,0
145635,0
145710,0
145785,0
145860,0
145935,0
146010,0
146010,2
146085,0
146160,0
146235,0
146310,0
146310,2
146385,0
146460,0
146535,0
146610,0
146610,2
146685,0
146760,0
146835,0
146910,0
146910,2
146985,0
147060,0
147135,0
147210,0
147285,2
147360,0
147435,0
147510,0
147510,2
147585,0
147660,0
147735,0
147810,0
147810,2
147960,0
148035,0
148110,0
148110,2
148185,0
148260,0
148335,0
148410,0
148410,2
148485,0
148560,0
148635,0
148710,0
148785,2
148860,0
148935,0
149010,2
149085,0
149160,0
149235,0
149310,0
149385,0
149460,0
149535,0
149610,0
149685,0
149685,2
149760,0
149835,0
149910,0
149985,0
150060,0
150135,0
150210,0
150285,0
150360,0
150435,0
150510,0
150585,0
150660,0
150735,0
150810,0
150885,0
150960,0
151035,0
151110,0
151185,0
151260,0
151335,0
151410,0
151485,0
151560,0
151635,0
151710,0
151785,0
151860,0
151860,2
151935,0
152010,0
152085,0
152160,0
152235,0
152310,0
152385,0
152460,0
152535,0
152610,0
152685,0
152760,0
152760,2
152835,0
152910,0
152985,0
152985,2
153060,0
153135,0
153210,0
153285,0
153360,0
153435,0
153510,0
153585,0
153660,0
153735,0
153810,0
153885,0
153960,0
154035,0
154110,0
154185,0
154260,0
154335,0
154410,0
154485,0
154485,2
154560,0
154635,0
154710,0
154785,0
154860,0
154935,0
155010,0
155085,0
155160,0
155235,0
155310,0
155385,0
155460,0
155535,0
155610,0
155685,0
155760,0
155835,0
155910,0
155985,0
156060,0
156135,0
156210,0
156285,0
156360,0
156435,0
156510,0
156585,0
156660,0
156735,0
156810,0
156885,0
156960,0
157035,0
157110,0
157185,0
157260,0
157335,0
157410,0
157485,0
157560,0
157635,0
157710,0
157785,0
157860,0
157935,0
158010,0
158085,0
158085,2
158160,0
158235,0
158310,0
158385,0
158460,0
158535,0
158610,0
158685,0
158760,0
158835,0
158910,0
158985,0
159060,0
159135,0
159210,0
159285,0
159360,0
159435,0
159510,0
159585,0
159660,0
159735,0
159810,0
159885,0
159960,0
160035,0
160110,0
160185,0
160260,0
160335,0
160410,0
160485,0
160560,0
160635,0
160710,0
160785,0
160860,0
160935,0
161010,0
161085,0
161160,0
161235,0
161310,0
161385,0
161460,0
161535,0
161610,0
161685,0
161760,0
161835,0
161910,0
161910,2
161985,0
162060,0
162135,0
162210,0
162285,0
162360,0
162435,0
162510,0
162585,0
162735,0
162810,0
162885,0
162960,0
163035,0
163110,0
163185,0
163185,2
163260,0
163335,0
163485,0
163560,0
163635,0
163710,0
163785,0
163860,0
163935,0
164010,2
164085,0
164160,0
164235,0
164310,0
164385,0
164385,2
164460,0
164535,0
164535,2
164610,0
164685,0
164760,0
164835,0
164985,0
165060,0
165135,0
165135,2
165210,0
165285,0
165360,0
165435,0
165435,2
165510,0
165585,0
165660,0
165735,0
165810,0
165885,0
165960,0
166035,0
166110,0
166185,0
166185,2
166260,0
166335,0
166410,0
166485,0
166485,2
166560,0
166635,0
166710,2
166785,0
166860,0
166935,0
167010,0
167085,0
167160,0
167235,0
167310,0
167385,0
167535,0
167610,0
167685,0
167685,2
167760,0
167835,0
167910,0
167985,0
167985,2
168060,0
168135,0
168210,2
168285,0
168360,0
168435,0
168510,0
168585,0
168660,0
168735,0
168810,0
168885,0
168960,0
169035,0
169110,0
169185,0
169260,0
169335,0
169410,0
169485,0
169560,0
169635,0
169710,0
169785,0
169860,0
169935,0
170010,0
170085,0
170160,0
170235,0
170310,0
170385,0
170460,0
170535,0
170610,0
170685,0
170760,0
170835,0
170910,0
170985,0
171060,0
171135,0
171210,0
171285,0
171360,0
171435,0
171510,0
171585,0
171660,0
171735,0
171810,0
171885,0
171960,0
172035,0
172110,0
172185,0
172260,0
172335,0
172410,0
172485,0
172560,0
172635,0
172710,0
172785,0
172860,0
172935,0
173010,0
173085,0
173160,0
173235,0
173310,0
173385,0
173460,0
173535,0
173610,0
173685,0
173760,0
173835,0
173910,0
173985,0
174060,0
174135,0
174210,0
174285,0
174360,0
174435,0
174510,0
174585,0
174660,0
174735,0
174810,0
174885,0
174960,0
175035,0
175110,0
175185,0
175335,0
175560,0
175635,0
175860,0
175935,0
176010,0
176010,2
176085,0
176160,0
176160,2
176235,0
176310,0
176385,0
176460,0
176535,0
176610,0
176685,0
176760,0
176835,0
176910,0
176985,0
177060,0
177135,0
177210,0
177285,0
177360,0
177435,0
177510,0
177585,0
177660,0
177735,0
177810,0
177885,0
177960,0
178035,0
178110,0
178185,0
178260,0
178335,0
178485,0
178560,0
178635,0
178710,0
178785,0
178860,0
178935,0
179010,0
179085,0
179235,0
179310,0
179385,0
179460,0
179535,0
179610,0
179685,0
179760,0
179835,0
179910,0
179985,0
180060,0
180135,0
180210,0
180285,0
180360,0
180435,0
180510,0
180585,0
180660,0
180735,0
180810,0
180885,0
180960,0
181035,0
181110,0
181185,0
181260,0
181335,0
181410,0
181485,0
181560,0
181635,0
181710,0
181785,0
181860,0
181935,0
182010,0
182085,0
182160,0
182235,0
182310,0
182385,0
182460,0
182535,0
182535,1
182610,0
182685,0
182760,0
182835,0
182910,0
182985,0
182985,1
183060,0
183135,0
183210,0
183285,0
183360,0
183435,0
183510,0
183585,0
183660,0
183735,0
183735,1
183810,0
183810,1
183885,0
183960,0
184110,2
184185,0
184260,0
184335,0
184410,0
184485,2
184635,0
184710,0
184860,0
184935,0
185010,0
185085,0
185160,0
185235,0
185310,0
185385,0
185460,0
185535,0
185610,0
185685,2
185760,0
185835,0
185910,0
185910,2
185985,0
186060,0
186135,0
186210,0
186285,0
186360,0
186435,0
186510,0
186585,0
186660,0
186735,0
186810,0
186885,2
186960,0
187035,0
187110,0
187110,2
187185,0
187185,2
187260,0
187335,0
187410,0
187410,2
187485,2
187560,0
187635,0
187710,0
187710,2
187785,0
187860,0
187935,0
188010,0
188010,2
188085,0
188160,0
188235,0
188310,0
188310,2
188385,0
188460,0
188535,0
188610,0
188610,2
188685,0
188760,0
188835,0
188910,0
188910,2
188985,0
189060,0
189135,0
189210,0
189360,0
189435,0
189510,0
189510,2
189585,0
189660,0
189735,0
189810,0
189810,2
189885,0
189960,0
190035,0
190110,0
190260,0
190335,0
190410,0
190485,0
190560,0
190635,0
190710,0
190785,0
190860,0
190935,0
191010,0
191160,0
191235,0
191310,0
191460,0
191535,0
191610,0
191685,0
191760,0
191835,0
191910,0
191985,0
192060,0
192135,0
192210,0
192210,2
192285,0
192360,0
192435,0
192435,2
192510,0
192585,0
192660,0
192735,0
192810,0
192810,2
192885,0
192960,0
193035,0
193110,0
193110,2
193185,0
193260,0
193335,0
193485,0
193560,0
193635,0
193710,0
193710,2
193785,0
193860,0
193935,0
194010,0
194085,0
194160,0
194235,0
194310,0
194310,2
194460,0
194535,0
194610,2
194685,0
194760,0
194835,0
194910,0
194910,2
194985,0
195060,0
195135,0
195210,0
195285,0
195360,0
195435,0
195510,2
195585,0
195660,0
195735,0
195885,0
195960,0
196035,0
196110,0
196110,2
196185,0
196260,0
196335,0
196485,0
196485,2
196560,0
196635,0
196710,2
196860,0
196935,0
197010,2
197085,0
197160,0
197235,0
197310,0
197385,0
197460,0
197535,0
197610,0
197685,0
197685,2
197760,0
197835,0
197910,0
197910,2
197985,0
198060,0
198135,0
198210,2
198285,0
198285,2
198360,0
198435,0
198510,0
198585,0
198585,2
198660,0
198735,0
198810,0
198810,2
198885,0
199035,0
199110,0
199185,2
199260,0
199335,0
199410,0
199485,0
199485,2
199560,0
199635,0
199710,0
199785,0
199935,0
200010,0
200085,2
200160,0
200235,0
200310,0
200385,0
200460,0
200535,0
200610,0
200685,0
200760,0
200835,0
200910,0
200985,0
201060,0
201135,0
201210,0
201285,0
201360,0
201435,0
201510,0
201585,0
201660,0
201735,0
201810,0
201885,0
201960,0
202035,0
202110,0
202185,0
202260,0
202335,0
202410,0
202485,0
202560,0
202635,0
202710,0
202785,0
202860,0
202935,0
203010,0
203085,0
203160,0
203235,0
203310,0
203385,0
203460,0
203535,0
203610,0
203685,0
203760,0
203835,0
203910,0
203985,0
204135,0
204210,0
204285,0
204360,0
204435,0
204510,0
204585,0
204660,0
204735,0
204810,0
204810,2
204885,0
204960,0
205035,0
205110,0
205110,2
205185,0
205260,0
205335,0
205335,2
205410,0
205485,0
205560,0
205635,0
205710,0
205860,0
205935,0
206010,0
206085,0
206160,0
206235,0
206310,0
206385,2
206460,0
206535,0
206610,0
206760,0
206835,0
206910,2
206985,0
207060,0
207135,0
207210,0
207285,0
207360,0
207435,0
207435,2
207510,0
207585,0
207660,0
207735,0
207810,0
207810,2
207885,0
207960,0
208035,0
208110,0
208110,2
208185,0
208260,0
208335,0
208410,0
208485,0
208560,0
208635,0
208710,0
208710,2
208785,0
208860,0
208935,0
209010,0
209085,0
209160,0
209235,0
209310,0
209385,0
209460,0
209535,0
209610,0
209685,0
209760,0
209835,0
209910,0
209985,0
210060,0
210135,0
210210,0
210285,0
210360,0
210435,0
210510,0
210585,0
210660,0
210735,0
210810,0
210885,0
210960,0
211035,0
211110,0
211185,0
211260,0
211335,0
211485,0
211485,2
211560,0
211635,0
211710,2
211785,0
211860,0
211935,0
212010,0
212085,0
212235,0
212310,0
212385,0
212385,2
212460,0
212535,0
212685,0
212760,0
212835,0
212910,0
212985,0
213060,0
213135,0
213135,2
213210,0
213285,0
213285,2
213360,0
213435,0
213510,0
213585,0
213660,0
213735,0
213810,0
213885,0
213960,0
214035,0
214110,0
214185,0
214260,0
214335,0
214410,0
214410,2
214485,0
214560,0
214635,0
214710,0
214710,2
214785,0
214785,2
214860,0
214935,0
215010,2
215085,0
215160,0
215235,0
215310,0
215385,0
215460,0
215535,0
215610,0
215685,0
215760,0
215835,0
215910,0
215985,2
216060,0
216135,0
216210,0
216210,2
216285,0
216360,0
216435,0
216435,2
216510,2
216585,0
216660,0
216735,0
216810,0
216810,2
216885,0
216960,0
217035,0
217110,0
217185,2
217260,0
217335,0
217410,2
217485,2
217560,0
217635,0
217710,2
217785,0
217860,0
217935,0
218010,0
218085,0
218235,0
218310,0
218385,2
218460,0
218535,0
218610,0
218610,2
218685,0
218760,0
218835,0
218910,0
218985,0
219060,0
219135,0
219210,0
219285,0
219360,0
219435,0
219510,0
219585,0
219660,0
219735,0
219810,0
219885,0
219960,0
220035,0
220110,0
220185,0
220260,0
220335,0
220410,0
220485,0
220560,0
220635,0
220710,0
220785,0
220860,0
220935,0
221010,0
221085,0
221160,0
221235,0
221310,0
221385,0
221460,0
221535,0
221610,0
221685,0
221760,0
221760,2
221835,0
221910,0
221985,0
222060,0
222135,0
222210,0
222285,0
222360,0
222435,0
